timestamp,ret,equity,drawdown,benchmark_equity,active_ret
2024-01-16 16:00:00,-0.01809299577852841,937770.0430915091,-0.09445561385251006,1175202.4546327335,-0.00012227882252247024
2024-01-17 16:00:00,0.0032639257206810157,940830.8548552397,-0.0914999842393449,1179150.5620588828,-9.558685571420256e-05
2024-01-18 16:00:00,-0.04053036163047197,902698.6400748508,-0.12832181841941376,1131546.4020208125,-0.0001587911374301143
2024-01-19 16:00:00,0.01634264201768798,917451.1207994479,-0.11407629394321296,1150122.1506256948,-7.360796703026473e-05
2024-01-20 16:00:00,0.001979352165820236,919267.0796624364,-0.11232273893687804,1152509.8287677877,-9.6669186167464e-05
2024-01-21 16:00:00,-0.02136425880308046,899627.6198633761,-0.13128730567584018,1128046.5030060408,-0.00013812679872104994
2024-01-22 16:00:00,-0.03862968496338148,864875.2883236972,-0.16484540338127282,1084667.1222529954,-0.00017437249403973176
2024-01-23 16:00:00,0.02151958449608915,883487.0451693584,-0.14687322347203893,1108068.0280766613,-5.468962319943316e-05
2024-01-24 16:00:00,-0.006325920589413392,877898.1762798416,-0.152270035713057,1101184.4322278458,-0.00011367037156007065
2024-01-25 16:00:00,-0.0008058753135998797,877190.6998117233,-0.15295320036387472,1145922.2718079684,-0.041432893159840334
2024-01-26 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1157055.5474091072,-0.009715559139603203
2024-01-27 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1169220.8090438507,-0.010513982377063913
2024-01-28 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1179773.0737413517,-0.009025040108660232
2024-01-29 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1200122.2889616238,-0.017248414693632474
2024-01-30 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1199488.7104047996,0.0005279283308474714
2024-01-31 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1176176.3395759736,0.019435256561071368
2024-02-01 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1196185.2484098296,-0.017011827360061904
2024-02-02 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1193053.3229673621,0.00261826121550246
2024-02-03 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1187918.2932666382,0.004304107454268791
2024-02-04 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1179709.4392138105,0.006910285075461098
2024-02-05 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1196542.1551077787,-0.014268526922346148
2024-02-06 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1191636.7630499213,0.004099639980854386
2024-02-07 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1257055.8240809666,-0.0548984917716111
2024-02-08 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1304742.9856766993,-0.03793559576448935
2024-02-09 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1309949.9500607308,-0.003990796993118995
2024-02-10 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1332130.732986757,-0.016932542289114227
2024-02-11 16:00:00,0.0,877190.6998117233,-0.15295320036387472,1381068.4513846056,-0.036736423224863035
2024-02-12 16:00:00,-0.024898907594002928,855349.6096347924,-0.17404374035581055,1348031.0647163158,-0.0009772934008991374
2024-02-13 16:00:00,0.058753242347762136,905604.172541729,-0.1255161320642844,1427375.020404551,-0.0001059024931859831
2024-02-14 16:00:00,0.006821751515122765,911781.9791778672,-0.11955062041324344,1437254.972484985,-0.00010001181910856971
2024-02-15 16:00:00,-0.0014322532089958706,910476.076512285,-0.12081164686251503,1435340.4032215686,-0.00010015187689460525
2024-02-16 16:00:00,-0.017426552076691637,894609.6177503618,-0.1361328684836862,1410475.9032644525,-0.0001034836942308548
2024-02-17 16:00:00,0.01562264674264413,908585.7877810476,-0.1226369774554255,1432645.619316124,-9.525102530849594e-05
2024-02-18 16:00:00,0.006588412992679427,914571.9261902282,-0.11685654751839629,1442223.999070384,-9.738538279902009e-05
2024-02-19 16:00:00,-0.008750433582199957,906569.0252939559,-0.12458443564289132,1429754.3983908778,-0.00010434206829945669
2024-02-20 16:00:00,-0.0101705732802303,897348.6985886168,-0.13348791379083946,1415364.6950107776,-0.00010611507937074993
2024-02-21 16:00:00,0.00861851596089136,905082.512669888,-0.12601986554554045,1427695.959760846,-9.391327627739088e-05
2024-02-22 16:00:00,-0.01355788511836653,892811.5079404671,-0.13786918780420857,1408497.6994734947,-0.0001108622028100914
2024-02-23 16:00:00,0.0036826733992296745,896099.4411312855,-0.1346942415954789,1413820.8660382535,-9.664875851966848e-05
2024-02-24 16:00:00,0.008148754637973266,903401.5356082894,-0.127643077283415,1425471.5180154892,-9.178859992808874e-05
2024-02-25 16:00:00,0.02556953672741491,926501.0943526286,-0.10533731490859867,1462022.637291494,-7.188704995431117e-05
2024-02-26 16:00:00,0.0738786129576221,994949.7101071198,-0.03924087666910407,1570054.6980265004,-1.3581307676036047e-05
2024-02-27 16:00:00,0.07433425420429529,1068908.5547787123,0.0,1686782.555285955,-1.2109273472171722e-05
2024-02-28 16:00:00,0.029415035532049494,1100350.53789804,0.0,1736508.7884815978,-6.489538128207073e-05
2024-02-29 16:00:00,-0.023896774967333334,1074055.7087087063,-0.02389677496733329,1695237.6472931814,-0.00013004170219177436
2024-03-01 16:00:00,0.00814011676423676,1082798.6475888903,-0.015951180741619282,1709187.4424176698,-8.869714085935065e-05
2024-03-02 16:00:00,0.006309784821252329,1089630.8740599193,-0.00974204443849142,1720127.0477175962,-9.068655387789448e-05
2024-03-03 16:00:00,0.06888130499138057,1164686.0706240651,0.0,1838597.937687965,7.967915746753818e-06
2024-03-04 16:00:00,0.004781490726517346,1170255.006270058,0.0,1847559.3391969334,-9.255015282638723e-05
2024-03-05 16:00:00,-0.0044846091552960266,1165006.8699549083,-0.004484609155296035,1839472.2207620107,-0.00010741906275058
2024-03-06 16:00:00,0.011593579498270667,1178513.469717762,0.0,1860944.7237293164,-7.960736747647523e-05
2024-03-07 16:00:00,0.005206773777010287,1184649.7227477417,0.0,1870802.5420610406,-9.043801333730173e-05
2024-03-08 16:00:00,0.009837900948451495,1196304.1893787445,0.0,1889358.9236358013,-8.104087333871135e-05
2024-03-09 16:00:00,0.013145247782576197,1212029.904371462,0.0,1914334.092336467,-7.361094682001301e-05
2024-03-10 16:00:00,0.04069052439000975,1261348.0367567101,0.0,1992258.7213886722,-1.5342660133699226e-05
2024-03-11 16:00:00,-0.004358671317830187,1255850.2352470972,-0.004358671317830226,1983792.5625070904,-0.00010914348758905845
2024-03-12 16:00:00,0.012788357732107292,1271910.4973133882,0.0,2009304.4746139746,-7.181353229257503e-05
2024-03-13 16:00:00,-0.024676950668314546,1240523.6247166742,-0.024676950668314584,1960034.7499854756,-0.00015616486855929423
2024-03-14 16:00:00,-0.03799427835332192,1193390.824815317,-0.061733646089033346,1885942.026178692,-0.00019253845695910154
2024-03-15 16:00:00,0.0031430554462557048,1197141.7183467643,-0.05878462291533507,1892042.6406668907,-9.172823400382946e-05
2024-03-16 16:00:00,-0.006288023720495972,1189614.0628250046,-0.064703007532539,1880367.0882223565,-0.00011715198981498975
2024-03-17 16:00:00,-0.00723909117396393,1181002.3381623847,-0.07147370773574523,1866981.7036899733,-0.00012059573962974746
2024-03-18 16:00:00,-0.050978775178313174,1120796.2854801423,-0.11880884083623734,1772274.1596783972,-0.00025115217890592234
2024-03-19 16:00:00,-0.007135563279964452,1112798.7726611497,-0.12509663611419555,1759846.0597777225,-0.00012304784446870443
2024-03-20 16:00:00,0.04664662600208791,1164707.0808250569,-0.08428534611104578,1841837.7651553932,5.635469845644003e-05
2024-03-21 16:00:00,-0.04060123697779394,1117418.5326267642,-0.12146449377762976,1767487.736519856,-0.00023393099562751818
2024-03-22 16:00:00,0.019001813103090237,1138651.5107416674,-0.10477072628396343,1801131.0345590822,-3.2716723673553716e-05
2024-03-23 16:00:00,0.008736136797261151,1148598.9261039146,-0.09694988088386741,1816989.8655098097,-6.8792242568394e-05
2024-03-24 16:00:00,0.06275077908951454,1220674.403578315,-0.04028278235245124,1930773.9341908316,0.0001284877708469523
2024-03-25 16:00:00,0.0066770316138458075,1228824.8851612196,-0.033874720149866484,1943813.478899621,-7.650098667277838e-05
2024-03-26 16:00:00,-0.019740589226961758,1204567.1578713835,-0.05294660244117149,1905773.8650228672,-0.0001710089716135954
2024-03-27 16:00:00,0.034985828860254475,1246709.938307355,-0.0198131543526557,1972388.1484842533,3.190033600808384e-05
2024-03-28 16:00:00,-0.02985404400392866,1209490.604948992,-0.04907569557468359,1913921.8512667425,-0.00021165477012530243
2024-03-29 16:00:00,0.01187877460655673,1223857.871233929,-0.037779880094518506,1936758.3464983029,-5.3005793173799276e-05
2024-03-30 16:00:00,0.0055219684854215245,1230615.9758295177,-0.03246653091636198,1947603.8833662118,-7.787151914984136e-05
2024-03-31 16:00:00,-0.03096780987956571,1192506.494255273,-0.0624289234390608,1887732.0931056142,-0.00022655352248979188
2024-04-01 16:00:00,-0.04947094095989524,1133512.0758836786,-0.10881144681331245,1794936.3516388661,-0.0003136787585175105
2024-04-02 16:00:00,0.014776915990714956,1150261.8886034726,-0.095642428430986,1821516.217121008,-3.133359310636408e-05
2024-04-03 16:00:00,0.027568313430023528,1181972.668875104,-0.07071081544515642,1871679.5918536745,2.89622778544274e-05
2024-04-04 16:00:00,0.008091373260819656,1191536.4509230598,-0.06319158978568036,1886940.8115892312,-6.238329130603404e-05
2024-04-05 16:00:00,-0.0014057270960157187,1189861.475848107,-0.06450848675169403,1884489.4989195971,-0.00010663352902162693
2024-04-06 16:00:00,0.021188993857514493,1215073.4433511456,-0.044686362823718705,1924416.0148738795,2.0803845697248136e-06
2024-04-07 16:00:00,0.03206175073978845,1254030.8252224065,-0.014057335110252037,1986011.4708152695,5.440125541689156e-05
2024-04-08 16:00:00,-0.03534112267397793,1209711.9679912718,-0.04890165577962928,1916356.5636248447,-0.0002683609029540124
2024-04-09 16:00:00,-0.00893162402749903,1198907.2755116078,-0.0573965086033825,1899518.3142936989,-0.00014502885478451244
2024-04-10 16:00:00,0.01959640771408555,1222401.5512939168,-0.03892486627325382,1936738.979468182,1.6162901750327308e-06
2024-04-11 16:00:00,-0.009509135225366783,1210777.5696429648,-0.04806385968159894,1918611.4392746778,-0.00014930905071008915
2024-04-12 16:00:00,-0.02436979223353286,1181271.1718297438,-0.0712623456407496,1872296.5700989661,-0.00023000643447568248
2024-04-13 16:00:00,-0.05209235257666822,1119735.9774581348,-0.11964247498285947,1775494.6201157048,-0.0003901000974337876
2024-04-14 16:00:00,0.00608847725338868,1126553.4644866895,-0.11428243821694307,1786417.625104098,-6.361403691412804e-05
2024-04-15 16:00:00,-0.043872583193267034,1077128.653894334,-0.15314115563200784,1708694.9665088719,-0.0003650307021763055
2024-04-16 16:00:00,-0.023885577312991124,1051400.814155703,-0.17336886803234983,1668314.7087060339,-0.0002533558841768535
2024-04-17 16:00:00,0.0533045702239745,1107445.2826874095,-0.1293056508090567,1756816.5029230388,0.0002559495080138863
2024-04-18 16:00:00,-0.0008066548263181428,1106551.9566052465,-0.1300080006080795,1782865.1584361405,-0.015633846778216
2024-04-19 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1792999.6486267396,-0.0056843840055120776
2024-04-20 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1799581.6721493814,-0.003670956392926694
2024-04-21 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1826100.669822571,-0.014736201242545377
2024-04-22 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1837729.1880510964,-0.006367950256354282
2024-04-23 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1787729.049715167,0.027207566088099377
2024-04-24 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1774354.7320571388,0.007481177116945625
2024-04-25 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1756968.6724454202,0.009798525231514366
2024-04-26 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1741809.8212976472,0.008627843731939921
2024-04-27 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1757873.3894239422,-0.009222343294819524
2024-04-28 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1744286.0344345802,0.007729427540748235
2024-04-29 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1681996.1321274135,0.035710830149115025
2024-04-30 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1573856.1693674456,0.0642926346228816
2024-05-01 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1639731.738965635,-0.04185615615985139
2024-05-02 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1706788.6974012214,-0.04089507865346742
2024-05-03 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1759976.0955513935,-0.031162262927540985
2024-05-04 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1782652.1211048062,-0.012884280423313577
2024-05-05 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1760529.4392691436,0.012409982617332949
2024-05-06 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1763558.9961238273,-0.0017208214683086531
2024-05-07 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1723057.0027030844,0.022966055294868837
2024-05-08 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1719731.4069594042,0.001930055557339605
2024-05-09 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1685623.3001972674,0.01983339178671062
2024-05-10 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1692570.5305736237,-0.00412146081247422
2024-05-11 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1699088.919568724,-0.003851177175400178
2024-05-12 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1743306.6160541615,-0.026024356922215164
2024-05-13 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1709273.2106939207,0.01952232903083484
2024-05-14 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1790457.0342436759,-0.04749610714181651
2024-05-15 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1821222.9449506004,-0.01718327226987637
2024-05-16 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1859207.224455579,-0.020856468786697002
2024-05-17 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1848544.2910145281,0.005735204392922411
2024-05-18 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1850588.8960516157,-0.0011060622388254782
2024-05-19 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1865150.1359842187,-0.007868435806391405
2024-05-20 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1931764.4194456048,-0.0357152393130189
2024-05-21 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1949197.5132733323,-0.009024440895712749
2024-05-22 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1883457.5128859917,0.033726700316245584
2024-05-23 16:00:00,0.0,1106551.9566052465,-0.1300080006080795,1890554.146066141,-0.003767875373666074
2024-05-24 16:00:00,0.007869123531306421,1115259.550645582,-0.12316192609361629,1907337.0610255117,-0.0010081228539888798
2024-05-25 16:00:00,-0.0014372879343965694,1113656.6015497185,-0.12442219487766142,1904786.146486682,-9.986593859145909e-05
2024-05-26 16:00:00,0.022042028834559302,1138203.8524728748,-0.10512268365025464,1946962.0046536205,-0.00010001490338495955
2024-05-27 16:00:00,-0.028401452054238607,1105877.2103289168,-0.13053849884498764,1891865.5706772092,-0.00010278271979857756
2024-05-28 16:00:00,-0.01471851648373379,1089600.338379705,-0.14333568228170962,1864214.98510122,-0.00010300362459791934
2024-05-29 16:00:00,0.01700377105337414,1108127.6530731926,-0.12876915835363284,1896090.3499622338,-9.477450910733154e-05
2024-05-30 16:00:00,-0.01940531885754726,1086624.0826304418,-0.14567567063430986,1859500.4966259862,-0.00010779258883519827
2024-05-31 16:00:00,0.006960573890286259,1094187.6098485554,-0.13972908301349077,1872623.0428924374,-9.645367720390041e-05
2024-06-01 16:00:00,0.006747660762224106,1101570.8166500423,-0.13392426670205834,1885438.483395538,-9.591651390827849e-05
2024-06-02 16:00:00,0.021430253244522968,1125177.7582176288,-0.11536404440854742,1926004.1113438222,-8.496897329690611e-05
2024-06-03 16:00:00,0.011898418317535686,1138565.5938664891,-0.10483827575018743,1949095.1446855476,-9.066997450024594e-05
2024-06-04 16:00:00,0.015803567140407537,1156558.991672916,-0.0906915273394826,1980065.7925680398,-8.618968697859941e-05
2024-06-05 16:00:00,-0.0038078684795108675,1152154.96714383,-0.09415405441067877,1972731.221589258,-0.00010366278780526983
2024-06-06 16:00:00,-0.00281821012177097,1148907.9523535764,-0.09670691862330383,1967374.854401434,-0.00010300638331706136
2024-06-07 16:00:00,-0.023863369866967687,1121491.1369434625,-0.11826253552246888,1920678.1780604748,-0.00012784420621780868
2024-06-08 16:00:00,0.001164811122022824,1122797.4622930244,-0.11723547791714116,1923104.59026281,-9.849900981073745e-05
2024-06-09 16:00:00,0.007825049426878339,1131583.407931841,-0.11032780189954809,1938324.3092195361,-8.909057038830603e-05
2024-06-10 16:00:00,-0.05482561043866607,1069543.6568297117,-0.15910462325071517,1832406.0214863361,-0.00018135548638320564
2024-06-11 16:00:00,0.05281323075662381,1126029.7127821427,-0.114694221676277,1929202.4380324197,-1.1533739384672614e-05
2024-06-12 16:00:00,-0.047059493372051175,1073039.3249767388,-0.15635626308354084,1838761.1740847,-0.00017936189141698478
2024-06-13 16:00:00,-0.0011810678228645344,1071771.9927573404,-0.1573526635551741,1836777.4368565646,-0.00010222340516974349
2024-06-14 16:00:00,-0.0011687727184884755,1070519.3348917656,-0.1583375267733178,1834818.600095728,-0.00010231974409380395
2024-06-15 16:00:00,0.005761098934989217,1076686.702691896,-0.1534886259951912,1845550.701501497,-8.803590875472445e-05
2024-06-16 16:00:00,-0.02023516186865848,1054899.7729810933,-0.17061792067183895,1808471.1389750405,-0.00014383492961012045
2024-06-17 16:00:00,-0.010265227755827722,1044070.9865518714,-0.1791317166127445,1790130.5614502025,-0.00012374574399276472
2024-06-18 16:00:00,0.003412044488795285,1047633.4032074468,-0.17633087751038615,1796402.7124909037,-9.169494550609336e-05
2024-06-19 16:00:00,-0.0015979894499652536,1045959.2960816901,-0.17764709207838666,1793718.995459814,-0.00010404991601276059
2024-06-20 16:00:00,-0.017234154748145825,1027933.0717127566,-0.1918196493510954,1763066.5202150287,-0.00014537143126525098
2024-06-21 16:00:00,0.009007934070508261,1037192.6250516402,-0.18453961403536984,1779080.2874067263,-7.497176888371371e-05
2024-06-22 16:00:00,-0.003297456460297443,1033772.5275295908,-0.1872285591531856,1773408.514299784,-0.00010941983986512138
2024-06-23 16:00:00,-0.05092182441546189,981130.9443972007,-0.22861636375388902,1683548.261255702,-0.0002508975988266826
2024-06-24 16:00:00,0.015901998281038,996732.8869884782,-0.21634982249628248,1710402.0318781305,-4.870015774582903e-05
2024-06-25 16:00:00,-0.0008004333270821284,995935.0687675339,-0.2169770822151303,1700978.5883648407,0.00470905703697122
2024-06-26 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1704024.7455310565,-0.0017908262849706258
2024-06-27 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1689358.3702920813,0.008606902732744337
2024-06-28 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1690882.8322344837,-0.0009023910907304256
2024-06-29 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1707613.1795406681,-0.00989444507167625
2024-06-30 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1746964.2180284904,-0.023044468711823418
2024-07-01 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1713979.3990133868,0.01888122187890484
2024-07-02 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1665094.2482687247,0.02852143425574538
2024-07-03 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1608661.4892139463,0.033891630526892924
2024-07-04 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1567902.1909644492,0.02533739915003108
2024-07-05 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1585888.6285099268,-0.011471657893668663
2024-07-06 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1572215.5052443137,0.008621742422392109
2024-07-07 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1542747.1855555142,0.01874318093830285
2024-07-08 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1590224.0765385013,-0.03077425220898511
2024-07-09 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1596399.3924285965,-0.003883299203680135
2024-07-10 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1588256.9396218988,0.00510051109096854
2024-07-11 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1610559.4581658302,-0.014042135115267085
2024-07-12 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1627884.6499685964,-0.010757250665242024
2024-07-13 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1662471.399046587,-0.021246437257491202
2024-07-14 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1743901.4605507413,-0.04898133077709099
2024-07-15 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1795273.8913066916,-0.029458333465542497
2024-07-16 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1790866.5085948096,0.002454991816693841
2024-07-17 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1757901.0566098273,0.018407542844077418
2024-07-18 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1821516.217121006,-0.036188134862301435
2024-07-19 16:00:00,0.0,995935.0687675339,-0.2169770822151303,1848917.7980240078,-0.015043281330929581
